uuid_interaction,transaction_ts,items,amount
54d41dd7-6eaf-5f13-9a78-9d6ec69e4e06,2025-05-16 12:48:55.034402,5,495
3e2feaa7-d629-56c6-a73d-604143279ff6,2025-05-22 06:08:26.034402,8,2392
00a80dcf-f2d8-583d-8bf6-41da93c24aef,2025-05-29 03:22:15.034402,4,80
dc48bc73-c79d-53a1-81c0-8edcc4f89f74,2025-05-30 03:41:30.034402,16,3389
c2c05358-98c8-51df-838d-6d8789051167,2025-06-18 00:48:03.034402,1,299
de09e12e-f9ad-567b-ae16-c17b31ca08f8,2025-05-31 01:26:45.034402,5,2495
22414f46-4e77-5f05-a2ad-0a41fc78d979,2025-05-29 23:35:59.034402,9,2891
468ccc82-f3c4-5707-94a2-b1e6fda9a6dd,2025-06-03 15:28:23.034402,8,1742
79ec5c74-bea5-5cd1-b46e-592e2633dbc8,2025-06-03 07:42:05.034402,8,2392
98e48d82-c7bf-5b5d-b38a-fdfd71cbeccb,2025-06-08 20:41:43.034402,12,2788
4ff5792b-da4b-577a-bfd6-90cdfde99f97,2025-06-08 07:33:21.034402,5,1245
63008015-15db-5766-804d-db8b0fb78d9e,2025-05-17 17:51:32.034402,6,207
34659275-e16e-5779-ad08-97fcf0793273,2025-05-22 09:38:29.034402,10,1995
655e9b01-8889-5b89-8af9-158279877049,2025-05-30 04:03:35.034402,16,3034
49410a71-a34a-5556-8775-0cb9b8985ceb,2025-06-08 10:18:47.034402,9,2241
8dabecf2-a714-5ab7-9c5d-7730ad4a898f,2025-05-13 20:06:31.034402,9,325
46341ff2-7a66-51fb-af2b-cdaaefeb31f7,2025-05-25 05:16:12.034402,4,317
f872a75f-caa8-5e69-8fc6-52dd92b442d9,2025-06-14 13:23:00.034402,5,245
43ee8365-f95d-5da6-82e4-2d2c130c08bf,2025-05-11 10:16:11.034402,8,2555
9f8dca6a-07a7-5ed6-b2c5-22c14f3a9ef8,2025-05-22 06:15:40.034402,6,1794
ebb468b0-6190-552b-9355-169a06cf3081,2025-05-15 02:56:34.034402,14,1533
596aa9e4-8b8e-5156-9e7d-336cbd8f1cc3,2025-05-19 17:43:50.034402,12,4788
230910c0-7acc-548e-b9bf-7983393acdf3,2025-05-21 20:14:59.034402,2,40
2b842fd0-0116-5fd6-9236-1e0f54c39b04,2025-06-16 02:09:23.034402,12,3188
1ea39478-a836-5173-8170-1fc9bafe9dfb,2025-05-28 13:50:08.034402,16,3139
40b64098-89a5-5090-86e1-fd91ba14cb30,2025-05-24 15:31:39.034402,10,1932
ca424f7e-a453-5022-b0b3-9c41d5d4d14a,2025-06-16 00:58:03.034402,13,2587
a8fcddf0-8d14-548d-8103-300221ef0e49,2025-06-18 13:42:57.034402,13,497
77f9c082-f837-5d19-8f66-2f5375ddeaab,2025-06-03 08:05:24.034402,9,2491
596b8009-6be9-54be-bc3e-dd139a881740,2025-06-12 12:52:12.034402,12,4188
63ed9d78-905f-5cf8-932a-11c7138ef99d,2025-05-18 14:57:17.034402,5,2495
be4a481e-377f-55b2-9b00-f3506eff6023,2025-06-18 18:12:27.034402,23,1092
1028064f-0211-551c-afd2-15d71c3c2db5,2025-05-15 17:30:04.034402,11,2673
de414564-afa6-57dd-b96e-b2beea6149ab,2025-05-28 21:00:23.034402,17,3367
51d5af4a-0599-52ca-87b1-86c60861fc0d,2025-06-13 01:48:37.034402,6,1294
8a079ae4-54a5-5ef4-b0c2-1152797df57f,2025-05-13 03:23:18.034402,5,245
c22cd5c6-14ba-5d90-84b3-211e9ae47135,2025-05-20 22:29:19.034402,6,794
ca41f681-c601-558b-9086-bbac58dd3d79,2025-06-11 14:33:17.034402,4,159
aedb70e2-d276-5334-901c-54c7163254b1,2025-05-23 04:33:58.034402,10,2674
aea5da4b-c866-5739-9b68-7ce6a3ac4b51,2025-05-26 10:23:18.034402,10,3153
a2e4af9a-2923-5f97-ac50-52ee1ba3abfc,2025-06-05 13:33:50.034402,13,1637
2b540a32-e56b-5738-b693-bfd90881b169,2025-05-18 15:37:44.034402,5,345
189e4682-b6e5-5413-9264-1241e94978e1,2025-05-27 12:49:21.034402,13,3437
1fb06246-58ca-5539-b56e-86b7d927424b,2025-06-09 06:22:14.034402,10,437
d5ceac50-a446-5328-afd7-c1c8422864da,2025-06-16 02:04:51.034402,5,495
8759a1a8-16c9-5996-93d7-ab6759a23d24,2025-05-23 23:57:58.034402,2,40
9825a661-c384-51df-81fd-0780ea28f22f,2025-06-16 16:29:02.034402,3,147
2b153e78-5846-582e-a14a-349cb8ca34db,2025-05-18 17:43:12.034402,17,2517
365d97b8-9f4e-5f5f-baa3-8ad49827c977,2025-05-19 20:57:29.034402,1,20
2e93a14b-18bb-50ad-b211-1fbb6f6e57b8,2025-06-03 00:59:46.034402,7,693
33103c7c-d34d-5d33-954a-41bf2befd61c,2025-06-11 18:48:27.034402,11,3889
7e650ef6-b053-5b04-a56a-7af6ab0b116e,2025-06-02 20:04:46.034402,13,2450
7b04579a-8c32-55b4-bed0-e2f4167c72cd,2025-06-05 08:10:38.034402,5,2095
3b84c088-dbe1-5d2f-b35b-1a502a0480d4,2025-06-09 17:49:49.034402,15,3174
b393a3c1-7ecc-561c-aafd-41be895312ae,2025-05-11 20:43:01.034402,11,1931
9a893117-9a29-5576-a129-dc60a27a4b0f,2025-06-20 05:41:26.034402,13,3492
ba069638-439e-51d7-baa8-eae99374549e,2025-05-26 18:01:17.034402,6,2194
e1d19043-2c16-53ee-a46b-9bd7cbe9bede,2025-06-03 04:32:54.034402,17,2783
891e8c4e-24b6-512a-940f-0931e04fb869,2025-06-16 23:07:03.034402,1,99
8deaf0db-806c-5c36-a492-4c29f33eaa85,2025-05-11 07:01:39.034402,13,2713
ea0e1ea4-b82c-54a6-9e10-7a61346f92aa,2025-05-20 11:08:51.034402,13,3787
406cedb5-b0a4-577f-b191-8335341c0181,2025-05-27 01:29:28.034402,6,2794
b67c8dd2-8493-58f3-995e-e7387f37df82,2025-06-12 15:39:26.034402,11,2373
1904b509-eb54-5fb6-823a-a500db776ab8,2025-05-11 20:49:54.034402,12,2635
4563b189-2541-5d63-8051-021fdeb23463,2025-05-18 06:39:32.034402,9,1383
10c77b84-4117-5aed-8ae6-b7d769ebcf75,2025-05-10 22:15:06.034402,4,1196
ac23c570-69f5-5648-9231-8469a8f096c5,2025-05-28 10:39:18.034402,7,2056
e51fc26f-3791-512d-a4ee-b37e164cd55a,2025-06-09 02:38:42.034402,11,623
2399ffac-699e-5703-ba57-80e1bcd4081b,2025-06-21 02:12:59.034402,7,1843
b404c295-5fda-59f4-998e-fe34ddd723dc,2025-06-20 20:00:08.034402,12,1438
ecf0f5ed-9c36-5e10-b3ca-a183f0d5ad31,2025-06-07 23:19:31.034402,13,2255
aa75fb65-d6c0-5166-b455-06bed4e4a3ff,2025-06-21 23:45:30.034402,4,1196
163182d4-23dd-5629-bab7-2dc67780fdcc,2025-06-13 23:42:36.034402,14,4186
bb15dcb1-0bf8-5ae7-8057-be5d81df85ac,2025-05-14 04:21:15.034402,11,523
21c21276-fa36-5983-bec3-784de2884605,2025-05-17 08:58:24.034402,2,148
b93a996a-169c-57b6-83c9-eab64b49f083,2025-05-27 19:55:40.034402,9,459
307a7f6a-1623-5e1c-b123-e6a51cfde1c8,2025-06-10 23:51:32.034402,11,3089
c7e22e06-3d5d-577b-8b24-4126c41712e1,2025-05-31 00:56:40.034402,11,1573
b5c99307-3be8-5cec-a450-19a63b989fa0,2025-05-23 22:18:48.034402,3,1097
1041dd57-df9a-522f-9fc9-76ac14259bc9,2025-06-06 17:48:55.034402,15,4727
0bef9559-91c2-5e8f-9d57-dceb2a9d8046,2025-06-06 21:04:21.034402,4,996
eaf45fd4-a35a-5f10-8886-c91f22229161,2025-06-13 00:13:58.034402,12,1709
119d67de-f43b-536d-8ed2-f5d0c16eeeb7,2025-05-16 22:05:04.034402,13,4887
042a06f9-ce89-596f-a662-d619bfc8cac6,2025-05-24 01:19:49.034402,8,318
11ac928f-b255-5adb-a9b4-7345058deed0,2025-05-11 20:49:12.034402,2,598
8cd85387-30d0-58ac-b496-e5ee2a305864,2025-06-14 14:02:22.034402,11,1736
bbeb0dbc-5d16-50a9-8c5f-986d9b16395b,2025-06-19 23:46:11.034402,8,1592
1ea86e9c-f012-5ee1-a455-421729a0bf14,2025-06-15 10:02:06.034402,6,265
0873eaa2-cd00-5e81-971c-e9735abc9dfe,2025-05-31 03:58:43.034402,17,1009
c4b078ee-1316-53c0-86f8-e141987d326b,2025-06-04 03:03:05.034402,5,100
f0705f3e-f5a4-5a57-8ef3-b619d6007cf6,2025-05-29 02:24:38.034402,14,3886
828e6083-6eb8-5523-b22b-dc5566b91be7,2025-05-21 02:39:02.034402,13,4887
8d7c14d0-9c03-5985-b555-27fa58612574,2025-06-14 13:04:37.034402,8,2792
1ccd69d4-5898-5662-b3ad-7d049c5d5ad6,2025-05-19 16:22:44.034402,9,417
f63fec64-512e-5ba5-8bd4-57e72c295eb1,2025-06-19 02:08:25.034402,16,3234
c49919e2-3810-52e2-80c5-063ca11bc5f2,2025-05-18 09:17:27.034402,7,1577
6dd2c438-0197-5f44-b7b4-e668b33082c9,2025-05-28 20:54:35.034402,1,49
c2424e70-1448-58d6-b3fa-c473072a5002,2025-05-18 23:45:20.034402,10,2074
b6791a99-899e-59c7-b314-362862633ffb,2025-05-12 19:12:36.034402,4,746
2ea613d0-14e6-512c-8a56-430457ef215a,2025-05-30 18:53:00.034402,10,1274
0304ccac-fd6d-592f-ac62-9d58a826f891,2025-06-15 02:26:23.034402,13,1692
262e45e3-0cb8-5356-a5b4-40a0a56b6741,2025-05-30 21:56:16.034402,9,1704
3c986736-09d7-50ce-a4cf-045dd18ee1c1,2025-06-06 13:20:49.034402,5,2495
dbcd6811-f1e8-5115-9a09-c2223c560eb1,2025-05-17 01:46:33.034402,4,1996
a0daf96b-aa8f-539a-ab82-5d8da1ab5aba,2025-05-20 03:01:59.034402,16,2273
56701c89-85ef-5023-97f1-23a5512277d1,2025-05-21 06:17:05.034402,5,495
6eee84ec-f173-5fb8-80d0-ff18f89357d8,2025-05-24 15:57:02.034402,13,3250
114ada64-3554-5644-b75c-7c115e9a87f8,2025-06-09 23:45:32.034402,17,888
1ad5b1f2-8001-5c74-8dda-650c6640c536,2025-06-22 17:35:21.034402,7,443
87f38951-124d-59f4-9050-999db9f9a972,2025-05-07 22:58:34.034402,16,2334
94cbef37-dde5-5850-9ae8-3ed058ce32f1,2025-06-10 09:38:54.034402,11,1452
a0a93134-f82d-5df9-b90e-fdf36b650a53,2025-05-14 21:08:24.034402,7,2843
28ea48fb-dc27-5e51-af65-9d46c536015d,2025-05-18 10:06:50.034402,11,1589
3a56d2be-de85-589e-a913-749f51f9369b,2025-06-21 00:03:58.034402,1,299
39940eb3-9242-582d-9064-f911c1ea9eb7,2025-05-13 19:32:02.034402,9,2691
f486adbc-f9c6-5f91-8eb0-8fda9daeb8c5,2025-06-02 05:09:53.034402,6,444
bfe26505-b460-55a5-9d11-19d27d9f37f9,2025-06-23 09:14:54.034402,6,294
6b4fd16f-00b8-52b6-b679-18c4f0360d96,2025-05-22 03:16:30.034402,13,2250
662b27a2-aab7-5332-aec1-754b855a2833,2025-06-02 07:28:45.034402,17,6083
4bed2971-f100-533d-b183-217e0df2b12f,2025-05-28 13:38:21.034402,9,2091
e8012e04-e43d-59a5-b542-7365d2fb7abe,2025-05-10 21:24:17.034402,6,1344
544fa62a-f2c6-5df4-b047-087812ba2470,2025-05-29 22:37:21.034402,6,2544
2b8d5b34-78cb-54b6-bf2d-a7fe0526c251,2025-06-03 11:20:09.034402,3,897
73ca5944-b8f8-537c-a7e5-dad12e9798a0,2025-06-08 00:17:55.034402,11,2294
5d7098bb-7e37-541a-975d-6ec927b6bedb,2025-06-13 10:22:00.034402,20,3264
fbb00213-e060-5b2f-928a-9558c749988b,2025-06-20 02:40:18.034402,14,2391
d6f4390a-dddc-5df5-9569-d95f5103e766,2025-05-21 02:04:23.034402,7,2293
816d7c02-1bbe-5d7d-ac70-e9fa99098b6a,2025-06-13 14:34:54.034402,11,739
732472b3-338b-547f-9ce2-2e99ab419d6f,2025-05-16 01:58:55.034402,18,4671
5c15e4a1-d0fd-572e-aa42-7b15838084e4,2025-06-23 10:03:25.034402,6,694
5ac299af-f0ce-549b-9250-7afda2f4cc3c,2025-06-12 09:54:27.034402,16,3947
555fd2ce-4182-5db1-a0c2-e3fdba34ea40,2025-05-20 06:08:56.034402,13,4687
164a3fe5-cd9f-5adc-81a0-5efc1af6bf66,2025-05-19 17:47:15.034402,6,2594
8b32e654-08ca-5d9d-b709-f64e2c3dcdb5,2025-06-13 06:28:24.034402,14,5986
d743ecc6-3d60-5185-9128-19b95522a605,2025-06-06 22:48:40.034402,6,120
1d6a99ce-9a21-560a-b9c9-73ae33992ceb,2025-06-16 12:24:25.034402,11,1265
ee88b858-d8a5-578a-bab3-1002490f3aa2,2025-05-24 05:19:35.034402,6,2794
1169e84a-4fd9-5e2b-ba48-0a3662a10ab2,2025-06-03 07:06:23.034402,8,892
96495cc2-ea1d-5b27-8dc3-88be4e0e5d58,2025-05-23 00:01:18.034402,10,2140
58859320-57f8-5ca7-85a0-5577a5fdbd12,2025-05-29 08:25:16.034402,8,1655
72e9d907-3b1b-57d4-8c35-6a8da73bbee3,2025-05-29 23:00:02.034402,5,966
a43ff01b-1e9f-5640-86af-273bfd747f9b,2025-06-08 11:21:42.034402,6,794
0bef7931-060b-5c80-98eb-93c716c5bbcc,2025-05-31 20:32:05.034402,6,1644
c9a6e910-68ca-5aa6-99da-3e92e5daa0ac,2025-06-11 18:14:00.034402,10,403
09557318-d5ba-521e-9a42-022de8f220c3,2025-05-16 17:06:18.034402,8,892
2e6797eb-51c6-5347-9474-e84f2b0d2a7f,2025-06-12 13:19:18.034402,8,305
863f71e9-07f2-5eed-b4ec-34a0666ca01a,2025-05-30 23:31:09.034402,3,297
44778bd0-accc-532b-a7df-d36129696c7d,2025-05-31 21:20:57.034402,12,1109
267013e6-d688-58c2-b609-4ee6423d85d1,2025-06-03 07:05:47.034402,5,495
2a0d42fe-53e1-559a-a14c-b86a98ca01ee,2025-06-17 15:06:08.034402,22,8262
f1b9aa3e-ca87-5326-947f-8d4cf0e34ca9,2025-05-23 19:03:34.034402,19,3691
91bb5ece-8cf6-5039-a1b7-43d5c006c42e,2025-05-26 20:51:50.034402,5,495
1a8bcd84-9e6f-530b-b406-b02e21ceee05,2025-05-30 21:58:18.034402,7,3493
d168efee-c099-580d-ae6d-269fc733874b,2025-06-06 04:44:23.034402,15,3890
b2f8ab68-758b-5891-a915-cc6eacafb618,2025-06-14 10:45:14.034402,5,495
97e1a958-36d4-5f35-a64c-9a5906abdd6c,2025-05-21 15:54:26.034402,7,227
f4dc544b-727c-5bdd-8978-e69dc92d8da2,2025-05-26 17:03:38.034402,12,472
18e0816c-29c0-5906-99fa-2955b4da6c44,2025-06-09 16:32:19.034402,17,4583
c394d771-8e68-55bd-8427-017f54f33079,2025-06-18 05:05:37.034402,10,2440
1aa3dcdc-8053-531f-a43e-c9ccfb81e73d,2025-05-23 15:16:24.034402,5,1145
0627b7c0-5270-500e-840f-b99cdfda3c37,2025-05-21 03:10:51.034402,15,1853
9f0578ff-a01c-5c64-83c3-ee892d8d8a79,2025-05-20 17:30:12.034402,9,1354
686e91c9-9b88-5b20-b048-5512412876d3,2025-05-30 23:51:05.034402,12,1343
8392846b-f7e0-5534-9c0f-c7fe2bca8147,2025-06-03 12:44:31.034402,5,100
ee34da81-6996-5c6e-9fe5-c1e17a6bea72,2025-06-07 04:54:57.034402,12,1914
90e25bd5-2fdf-5f14-b48c-149ab2b14608,2025-05-11 12:05:14.034402,3,60
533cf9bb-b4a5-598e-9dab-467a9b9efcc1,2025-05-31 12:18:01.034402,7,1593
31b8b92e-1054-5b8d-9ca5-44084c9a274b,2025-06-18 14:57:04.034402,6,207
7f9ee998-c30b-5b94-ad09-ce13fc9d4e68,2025-06-13 09:01:12.034402,1,499
3afeafd3-3521-5186-9589-63c80da8f00c,2025-05-24 08:31:28.034402,5,495
6faffce6-b80b-5b53-964c-8b25a6209fc6,2025-05-26 10:52:33.034402,8,1792
2228beb7-b86c-5819-84d6-0c6a09910df5,2025-05-20 03:34:58.034402,15,4569
88f8d9eb-466f-5cfd-9f72-920accb8bce0,2025-05-30 22:10:41.034402,4,80
0a0b50f6-2033-55a6-893c-1b15563566a1,2025-05-25 09:33:05.034402,10,595
50c10a62-fdeb-5b7f-a10b-f05f8b16ab69,2025-06-01 05:04:42.034402,6,1715
9df5fd16-1855-50de-8fd9-925e6a90cdc6,2025-05-14 09:05:25.034402,11,2239
8dcf10ae-50f7-5966-a018-3b3b98d9c6f2,2025-05-23 00:03:30.034402,3,897
cb2e05ab-233b-502b-af1d-64823710cb65,2025-06-13 13:44:15.034402,13,4487
cebefa3e-b3c9-55be-8fae-7c6d7eef7a48,2025-05-29 07:05:47.034402,10,2590
e270a090-2e9b-504f-9c7b-82ddcff78df2,2025-05-16 20:04:25.034402,19,6481
c32cabca-148a-5dbf-bdec-5ddc7b5a49a6,2025-05-14 14:29:09.034402,5,666
75d29712-02fd-50c3-93b8-ed399dd00a7c,2025-05-10 04:13:28.034402,14,2286
4bfb43c6-ef68-5ff7-95db-5c735981e781,2025-06-21 00:35:15.034402,13,1958
85f51c52-4b46-5bc7-a9a7-87b4643530b2,2025-05-23 15:09:36.034402,8,2392
f4fc1c46-db79-5c2a-8388-b9b3bb8b4e17,2025-05-23 20:24:56.034402,14,4428
1e4545a1-2398-5289-baae-eebe30ad1ebd,2025-06-05 15:23:37.034402,5,495
4c0cb60f-fa7a-56e0-9432-48e1def2acfe,2025-05-19 10:18:16.034402,5,1537
aa585ef8-a9fa-5586-980c-df78bfcb552f,2025-05-21 17:46:58.034402,8,642
9d440e2f-c0ec-5c42-8131-4b2c88f293a1,2025-05-27 16:27:04.034402,10,803
a24f3007-7c03-5219-95bf-eab779de53b6,2025-06-12 03:35:59.034402,14,2799
8f706ac9-5307-5954-a409-9be98eb5a4aa,2025-06-06 02:08:27.034402,10,1082
02cfe5ec-4afc-53b4-96e5-3311212974de,2025-05-16 06:43:06.034402,15,1074
d2d6e1f0-02a7-5c80-968f-43581572b6ca,2025-05-26 21:04:03.034402,8,484
cab790d5-d1c9-52cb-b195-068c9c6cf3a5,2025-05-22 02:34:34.034402,6,544
ddbc0092-a083-50bf-99c4-e4ccb68d3205,2025-06-10 12:09:29.034402,3,1047
9d0c2ecb-fc06-5d09-8218-18e730d6d67f,2025-05-08 13:19:22.034402,13,3237
e14f8005-4dcf-5cd4-87a5-1447f33039d2,2025-05-11 07:59:17.034402,1,99
13dfa556-8004-5c6a-8419-cae78b5b101d,2025-05-29 11:59:40.034402,8,1392
b462a2e8-7c72-5396-9125-efd1011282af,2025-05-28 19:00:56.034402,7,1393
b6f18335-a356-500a-975a-0739061e9f6d,2025-05-11 19:37:56.034402,3,60
a2eeae38-1162-599a-a498-542098ffc5b3,2025-05-20 17:25:58.034402,16,1673
6d9a3d13-8d88-54b2-af6d-449b019c75f9,2025-05-31 21:40:05.034402,5,2495
ff21d9b6-37c4-5920-822f-042fa3be36b6,2025-05-27 23:58:27.034402,3,1497
ae2f1ccc-e05f-5d94-9bf6-bf1b83bd3678,2025-05-23 19:26:04.034402,16,2384
9e87690c-a830-50a0-ac89-db32ab58a7c7,2025-05-31 03:38:02.034402,3,1497
0f73a443-d82e-5919-8c04-0826e6b5e050,2025-06-09 10:38:55.034402,11,3889
1b8bd255-83cd-5fc2-be81-ecb3596b819f,2025-05-22 02:27:56.034402,7,2093
27c18e6e-505a-5950-9c8a-6e22f243d57d,2025-06-20 17:00:18.034402,3,1047
b215b29d-3393-59b7-9ead-3b2084459527,2025-06-05 03:50:57.034402,8,997
e3693902-fcd2-5770-95d7-005a342aca60,2025-05-17 01:58:28.034402,9,633
047b8e8b-4af9-5483-b484-cb7f25b8de0f,2025-05-21 01:50:56.034402,4,246
d355bc68-dfa7-5529-b812-e2625baf5e3f,2025-06-07 21:40:12.034402,8,2292
8198eaf6-6d41-551c-a823-784b55bbff5a,2025-05-14 09:43:27.034402,6,344
780102eb-4cbd-5af7-b4f8-3d79c994b86d,2025-05-29 14:29:25.034402,17,2525
3b550f20-9a1d-5ebe-92d7-2907d84da590,2025-06-05 13:51:38.034402,4,1546
1667fede-be3d-5619-8391-256622da7657,2025-05-29 11:09:03.034402,6,2394
06ed08e6-fdd3-5c85-b575-c5c8161aceb4,2025-05-13 12:24:31.034402,8,2292
c90a6b01-cfeb-5cb7-b517-dc7813730d3e,2025-05-20 18:35:34.034402,11,1031
5d516172-5109-5d4e-a0d6-4658bec257fe,2025-05-17 09:44:32.034402,8,1792
5bab8db4-634a-57d1-b3cd-b5ffd06c3421,2025-05-30 23:03:41.034402,5,1045
5a02f970-1e5b-5bf6-850d-840296a324af,2025-06-10 08:49:29.034402,6,1044
d1af85af-68df-53b7-ab19-018370f6c1d8,2025-05-18 08:30:23.034402,14,2320
e393e766-51b8-5da9-980e-a9c9edb99ba3,2025-05-29 06:33:54.034402,12,2951
38191b2f-0f28-5f54-b22b-661acde27db2,2025-05-16 00:31:32.034402,2,998
28a5699f-a9d6-533b-a37f-0810f907b9b2,2025-05-20 21:18:23.034402,4,396
1438e1b3-4540-5479-a7d6-f370a876fc2e,2025-05-20 21:25:17.034402,7,493
6294b42d-f591-5d81-b031-f82e833a1383,2025-05-29 16:50:32.034402,2,198
d3546821-ba64-5201-adc5-3b193dceea67,2025-05-20 11:05:02.034402,3,60
e92bd550-d6b5-5dd0-8381-f66ecd93fd13,2025-06-08 01:50:28.034402,3,147
27044f90-4120-5526-9f6c-5e8c53531536,2025-06-07 15:08:21.034402,17,1683
41d4b43e-349e-5ad6-94fb-635cfe594fee,2025-06-16 09:48:24.034402,13,3937
6fe53fb9-ad5f-5801-9a5d-95c4f741ca52,2025-05-11 03:05:04.034402,12,1151
cbe6aa1e-9df2-52d1-8fe2-01a747b0db25,2025-05-21 11:00:32.034402,17,5754
d85f88f0-7c83-540f-9e9d-f1b840d4aa5e,2025-06-13 08:02:21.034402,16,2318
82ddcd67-1bf4-5b68-a411-35dfb272f743,2025-05-22 19:12:22.034402,1,499
2011b6bb-19be-58c3-920b-1fee26a5cbe3,2025-06-06 19:04:05.034402,10,824
89eebeb9-56a1-5413-a42c-1a3096b3b6eb,2025-06-12 23:51:11.034402,10,3190
3dce1fd0-335b-5741-951f-b7294e2c95c1,2025-05-24 08:00:34.034402,10,345
ae2f945e-6f9f-564e-af09-b4bdc16778c3,2025-05-10 22:16:03.034402,14,2036
17196b85-5390-5526-808c-9a185f3bbe54,2025-06-08 23:24:02.034402,9,896
325db4c2-21a7-568d-94c9-150ef2f34a9b,2025-06-02 22:14:56.034402,23,8677
6723632f-9cbf-57a9-8bca-70d2683f408e,2025-06-07 05:56:53.034402,16,4784
df372282-096d-57e6-995e-a9a3400ee979,2025-05-20 00:57:57.034402,9,296
0198bf52-5430-5134-b302-f91dceb04d4b,2025-06-15 06:36:45.034402,8,1492
06a03dad-0653-5baa-8c0d-d48b21747d99,2025-05-06 18:34:50.034402,6,207
3148984c-19f2-5257-99b8-8284e4f3b1c5,2025-06-23 03:40:11.034402,16,1426
7cd6537a-8996-51f3-9b6b-23a5b4efe760,2025-05-14 11:44:54.034402,13,1721
dd361289-6cea-5210-a143-2d8fa08abc33,2025-05-11 21:01:53.034402,9,1575
87ff393d-868f-5ef1-ad8e-d9835c108e14,2025-06-09 10:16:10.034402,1,20
e1345ef7-e775-5435-bf42-f992e8fb981b,2025-06-03 23:05:37.034402,10,2432
b504f377-4552-5ad3-a9e9-80849f943743,2025-06-06 02:14:34.034402,11,623
0e5ccdd2-44ca-5b02-9102-f7dfb905a099,2025-06-15 02:30:21.034402,13,3087
d3558d39-7c35-5615-9bef-cc9b618a47f4,2025-05-12 07:03:39.034402,13,921
0c166fcf-3a3d-5230-aef5-7719ad623e44,2025-05-17 16:51:33.034402,14,1791
e6db7dc8-68a2-5e3a-aad8-30c43e6548a9,2025-06-15 20:28:30.034402,4,1196
a40f7bc2-d234-516b-9b8f-e1e8ffd12acf,2025-05-24 17:40:45.034402,3,297
075618bc-32ed-5e12-aa48-34345769d1cd,2025-06-05 13:57:52.034402,4,80
8259d3ac-bdb5-5437-a3ba-0c63613c585c,2025-06-08 17:21:46.034402,9,891
5e5ec210-5a18-5f8a-b42a-d3642d69f9f2,2025-06-12 06:32:38.034402,3,647
a5479d8d-7d9c-51e4-ba53-a2d50487fea5,2025-05-12 08:54:20.034402,9,2041
26e06c67-8436-5376-8c39-51de30477fa7,2025-05-30 10:53:16.034402,11,2839
b4ef5825-7d54-5cad-a809-ef8cb048cb66,2025-06-03 07:58:57.034402,1,49
af1b12a1-56f4-5949-bfe5-397b4a9fb0e0,2025-06-18 07:04:06.034402,4,1996
9ffb9559-7de4-56a2-9fae-41da118c1fc9,2025-05-26 09:27:39.034402,6,294
f0d0bda4-ea64-505c-81fd-43ac08192357,2025-06-17 07:23:06.034402,10,474
5117ffa5-4517-5984-9971-a367a37d403c,2025-05-10 17:10:17.034402,15,2882
4a4342b8-0ee3-57b1-b418-04dad711bbff,2025-05-22 12:45:16.034402,16,2697
c1e30525-560c-5c12-a873-318123f9a783,2025-06-13 06:02:43.034402,9,2341
1d58f386-932a-510f-8d8d-6801f7a7f2d1,2025-06-22 21:05:33.034402,12,3338
01efa4d3-74e1-5d7b-ba36-b2b924b99632,2025-06-23 20:02:08.034402,15,2532
ba682b1b-ee6b-5223-aed1-cec2933948b4,2025-05-15 14:12:47.034402,6,994
6076c0fd-ff8d-56a8-94bd-529df381a3bf,2025-05-30 15:09:14.034402,11,3731
fdfe3368-570a-5ce7-a755-ad7e0195a913,2025-06-10 20:10:21.034402,12,356
cd9eafcb-d9f8-52c5-af54-e9b6479bae25,2025-06-17 06:17:47.034402,12,719
887c8984-681e-5b8f-8707-34baf7f73104,2025-05-23 15:42:54.034402,14,1199
b879cf4c-e369-5f9a-952a-4daddcbc4fc9,2025-05-10 16:10:41.034402,11,1531
69a303ad-c95f-5a5f-90bb-77584e2c4eb9,2025-06-04 12:05:46.034402,6,1515
31918351-f78d-5b56-83fd-2eedcede2edc,2025-06-12 23:34:42.034402,5,1495
2657be76-7fe0-587d-bee0-ae9050208f18,2025-05-18 15:47:06.034402,22,6462
29d32ff3-2bc0-5b26-93d1-21131dc22805,2025-05-17 06:58:23.034402,3,897
9998a14d-86fc-5238-ab96-65f23a7039d7,2025-05-24 03:21:06.034402,2,98
d756b3af-5002-5e40-b862-f670a85f8cc0,2025-06-12 10:51:16.034402,3,897
4370472d-ff6c-5a8e-8edf-082553091062,2025-06-05 21:44:10.034402,2,998
12aa8ddd-fb46-5f6d-8345-6c1f68347547,2025-05-13 18:11:45.034402,1,20
ffc3747a-4984-5d67-ad0d-396f31149fe0,2025-06-16 10:46:03.034402,23,4395
5275a1ee-777b-53e1-b1c8-415ea444b6a8,2025-05-21 22:15:11.034402,16,5226
889fa9b2-0d79-5e70-a7e6-8eed8b51b7b7,2025-05-28 14:21:13.034402,15,5035
13952420-762b-5158-a3b7-28c99a06ca26,2025-06-07 20:15:03.034402,13,3450
9b39d1ba-95f2-58a6-accf-078641506e35,2025-06-09 06:39:09.034402,19,3923
525231b5-7ca4-5f64-843d-52f5f63ac941,2025-06-12 09:58:02.034402,13,650
14c7006f-a091-5099-a8e5-221dc897c620,2025-05-30 01:07:00.034402,6,436
be1320ca-7dd3-5872-99de-61ea767aa8c0,2025-06-09 20:11:18.034402,12,3138
64cc95a0-9c4e-5243-a235-f5def8b95d27,2025-06-12 18:55:45.034402,7,456
